order_id,order_date,customer_id,total_price,product_id
3947,4/13/2024,7605,856.32,658
2047,8/12/2024,4199,510.3,184
11262,5/17/2024,246,901.47,548
2930,12/22/2023,8913,928.08,1327
9809,3/10/2024,1916,193.25,141
14814,11/10/2023,541,621.48,188
7239,3/29/2024,8015,257.76,1386
7736,9/30/2024,6635,731.73,1546
158,6/17/2024,5931,919.25,#N/A
5770,8/26/2024,1192,239.15,107
8752,1/22/2024,1112,712.46,514
12969,10/10/2024,1765,574.03,74
8466,12/22/2023,4112,421.71,642
14614,1/5/2024,787,882.72,875
1427,4/10/2024,7059,833.02,120
3406,6/19/2024,6519,643.86,685
3333,7/25/2024,9934,136.24,1541
702,6/12/2024,2598,96.31,#N/A
8123,8/16/2024,8271,921.13,227
3042,1/10/2024,1046,786.48,467
4501,12/7/2023,708,201.96,888
7663,5/1/2024,4511,629.04,447
9363,9/14/2024,7326,817.58,1186
7383,12/12/2023,6420,635.63,322
7575,8/24/2024,1959,458.59,700
12284,9/13/2024,1506,135.8,582
6942,6/8/2024,8701,542.19,896
2824,1/14/2024,8003,725.08,823
6646,4/11/2024,393,905.91,1603
2854,3/1/2024,7787,98.64,1720
10756,9/22/2024,2555,63.23,377
4266,9/12/2024,2393,124.17,1548
2783,7/21/2024,188,202.22,949
9262,12/5/2023,5356,67.08,38
533,10/14/2024,6057,941.56,#N/A
4844,7/21/2024,7273,425.68,61
14304,10/2/2024,263,306.78,1776
288,3/3/2024,8787,415.89,#N/A
12261,4/27/2024,9650,372.55,1100
12172,10/9/2024,1727,251.37,88
6396,3/6/2024,7355,811.06,1830
3778,2/15/2024,2673,531.13,281
14740,9/8/2024,3055,332.68,1232
8770,12/8/2023,8176,850.34,68
2847,3/20/2024,2541,979.83,1280
6704,2/13/2024,2917,497.5,1928
7365,8/23/2024,1650,561.1,1154
4325,2/6/2024,6615,668.23,621
3574,2/20/2024,3482,799.02,1954
10941,2/28/2024,69,59.4,1210
12528,8/19/2024,5195,39.25,25
1757,4/5/2024,5335,491.22,1974
2412,11/9/2023,2705,730.59,1243
11485,9/10/2024,1448,620.59,876
8201,6/11/2024,724,709.32,788
3008,12/24/2023,3035,940.26,1297
5326,9/25/2024,5791,88.22,859
13283,4/5/2024,3792,520.18,702
5971,3/10/2024,1020,508.93,1145
11137,5/2/2024,1596,465.51,415
2329,5/20/2024,741,773.37,487
9529,5/3/2024,3498,981.33,1015
5023,1/8/2024,1407,518.49,1497
3531,5/10/2024,7492,751.58,243
1758,10/31/2024,1909,698.03,1596
3513,5/27/2024,4200,114.18,1742
9863,10/14/2024,2050,365.06,447
3661,1/19/2024,9311,370.84,1682
5158,1/24/2024,4461,98.78,709
1466,5/11/2024,4932,490.44,1945
5623,7/21/2024,4874,235.56,1319
5399,4/4/2024,7097,834.73,625
2871,6/18/2024,5042,292.79,634
2373,10/13/2024,1565,29.61,1646
7224,9/26/2024,8825,873.85,1138
7761,5/15/2024,7455,494.6,1774
328,12/12/2023,3083,716.16,#N/A
14021,2/6/2024,1600,233.85,974
9456,3/3/2024,4272,485.08,528
6929,7/26/2024,179,558.59,1656
7213,1/6/2024,9297,950.62,1569
14910,4/25/2024,4827,151.93,198
9419,4/10/2024,6507,411.31,693
5571,6/13/2024,2985,768.72,1098
3819,8/8/2024,4175,739.42,1067
3827,12/1/2023,7005,205.93,597
9752,8/30/2024,2208,916.53,291
13745,10/19/2024,1144,189.96,1419
10061,3/6/2024,2952,146.27,818
8436,12/28/2023,7242,126.09,1732
5851,8/16/2024,4875,225.37,1389
13477,2/18/2024,1728,789.89,1872
14219,4/19/2024,3147,913.15,1211
8038,2/14/2024,9871,599.1,907
9142,10/23/2024,3558,951.52,624
13675,11/22/2023,7916,402.51,145
203,11/22/2023,8317,239.17,#N/A
13815,2/2/2024,1193,35.04,1957
10673,12/4/2023,4101,479.13,1050
9360,2/6/2024,6199,97.96,1881
10430,3/4/2024,3002,331.55,1915
6430,12/22/2023,460,618.69,671
8498,3/1/2024,6495,915.43,5
8051,12/29/2023,5330,257.4,1663
13482,11/8/2023,3582,852.24,321
4484,8/30/2024,3055,327.56,1143
14137,5/18/2024,4337,502.25,740
14291,11/24/2023,8067,931.41,1832
8954,12/3/2023,2324,172.69,1273
12423,10/11/2024,9166,748.91,216
9884,8/24/2024,6791,75.05,1706
666,6/14/2024,4821,276.69,#N/A
12467,5/29/2024,7280,399.88,1791
5678,5/7/2024,4350,297.94,15
6684,7/24/2024,2425,834.55,4
11248,8/24/2024,2094,750.98,1828
4404,12/8/2023,3823,684.46,834
747,4/21/2024,4498,116.74,#N/A
14581,5/7/2024,6382,465.04,1896
8060,2/26/2024,760,933.99,136
627,7/13/2024,2699,182.6,#N/A
2297,4/16/2024,9590,847.03,1520
3736,1/30/2024,2315,42.96,991
5441,12/16/2023,1379,852.98,1920
11477,7/19/2024,3522,922.41,954
11109,2/26/2024,8627,793.02,1455
4794,4/9/2024,4121,624.49,272
12982,4/22/2024,6231,202.54,116
3074,2/28/2024,4755,857.76,1849
12108,6/9/2024,1057,549.97,985
14825,5/20/2024,1958,942.33,1913
13819,8/7/2024,1498,494.68,665
13882,8/9/2024,8638,33.31,1069
2912,10/12/2024,6429,885.17,1148
1021,7/4/2024,3508,101.87,1305
2150,3/5/2024,9353,815.36,1288
11126,4/10/2024,3895,1501.64,508
5573,5/30/2024,4228,1811.84,1211
13631,7/3/2024,6386,620.74,1849
3842,5/2/2024,5761,352.06,1289
13503,7/29/2024,5555,1253.54,255
1278,12/3/2023,1779,878.96,822
14819,3/14/2024,3578,1180.22,1515
11350,4/9/2024,8218,579.58,1380
11318,7/19/2024,2252,642.3,1505
3152,12/16/2023,1001,907.78,44
9235,8/11/2024,4730,1171.62,503
13890,6/26/2024,5598,909.08,85
1847,11/3/2024,5568,1715.56,1337
442,12/26/2023,1445,565.66,#N/A
7903,1/29/2024,6616,1271.84,1638
12459,10/3/2024,962,1024.02,1750
9973,9/22/2024,8588,1044.76,909
11581,12/15/2023,3559,1405,212
1316,10/12/2024,555,118.96,1442
11596,1/12/2024,6152,1463.62,1111
2293,9/27/2024,5088,281.82,25
6918,6/26/2024,8535,1349.9,188
3576,4/28/2024,2590,1342.3,154
13162,1/14/2024,4192,1770.76,1897
9723,12/5/2023,1454,911.52,387
10507,12/14/2023,8520,911.94,1422
950,9/12/2024,1768,258.62,51
11192,3/3/2024,9501,1449.82,883
11543,12/26/2023,3893,1137.96,366
10032,9/25/2024,4480,1779.84,1116
5356,9/30/2024,6086,1409.26,1207
2195,4/12/2024,7360,464.38,608
14753,2/19/2024,2389,841.06,1395
4672,11/7/2023,1950,194.18,853
13749,9/7/2024,7526,794.62,661
3334,11/1/2024,300,914.24,365
5803,8/16/2024,406,795.36,1320
13215,8/16/2024,6672,1527.34,1501
11811,4/3/2024,1671,111.78,1770
552,3/7/2024,9022,613.6,#N/A
9521,5/13/2024,384,511.82,1292
13646,7/8/2024,9557,796.74,1251
1705,10/13/2024,9436,873.22,1377
6402,11/7/2023,6191,1563.02,482
13120,9/4/2024,4591,273.56,1942
13571,6/25/2024,4491,150.14,123
4819,10/5/2024,382,709.3,1832
455,8/12/2024,3639,1647.02,#N/A
3457,12/11/2023,7000,315.68,1738
11344,12/13/2023,9360,148.26,556
11851,2/13/2024,2839,534.42,1919
2015,7/14/2024,7170,1675.34,1093
13007,11/24/2023,880,1883.46,1490
1435,9/20/2024,9703,1325.88,1118
8358,8/27/2024,324,573.06,1410
9319,1/23/2024,6651,773.14,1548
11592,6/8/2024,3575,159.78,1279
2243,10/24/2024,986,1554.56,399
2987,12/3/2023,8007,1732.7,684
489,7/4/2024,8851,1651.08,#N/A
799,4/4/2024,7599,1488.24,#N/A
6922,12/22/2023,4049,1547.7,1553
2070,12/23/2023,2846,1415.44,40
11418,2/8/2024,4055,801.56,272
4439,2/2/2024,6100,710.08,618
7360,5/12/2024,7162,537.32,1472
3523,10/3/2024,3159,1182.82,1544
528,12/11/2023,1745,397.4,#N/A
12033,8/12/2024,4732,1096.56,1272
5802,12/6/2023,6620,609.72,1103
4828,11/21/2023,6113,307.64,1003
4477,4/13/2024,9335,1602.32,1252
4464,6/21/2024,198,1230.1,1844
1492,12/21/2023,8262,364.98,593
9428,10/1/2024,4797,487.3,1902
12571,4/7/2024,4146,1569.22,1996
649,8/24/2024,5716,1993.76,#N/A
5304,11/8/2023,7143,1899.48,309
6071,2/25/2024,5472,122.94,1470
3127,6/3/2024,5406,1582.82,1817
5404,9/29/2024,5384,1191.52,401
7242,10/15/2024,3430,591.98,632
7943,9/21/2024,3801,1024.26,426
14164,1/15/2024,8138,1016.4,1008
467,1/30/2024,4183,1785.6,#N/A
104,1/27/2024,809,1648.4,#N/A
10993,4/19/2024,189,904.58,748
4974,7/28/2024,9648,233.18,596
14494,9/16/2024,1077,605.16,1146
8213,10/4/2024,1061,898.22,1390
3382,2/21/2024,8994,995.36,1581
10279,3/18/2024,3535,1907.02,1127
2134,3/20/2024,2335,994.7,1957
3438,6/7/2024,6524,492.36,1122
1180,3/20/2024,68,313.66,1954
1352,3/24/2024,3644,692.1,1698
14620,2/14/2024,8633,1869.88,802
949,12/8/2023,1482,1468.54,#N/A
13372,11/7/2023,592,1013.98,737
2520,1/25/2024,7370,1761.6,937
3474,4/5/2024,2184,342.66,470
8268,8/26/2024,5157,1389.74,110
578,5/14/2024,5124,798.24,#N/A
273,9/7/2024,3474,658.7,#N/A
14843,4/2/2024,7398,1745.62,230
8957,9/13/2024,1580,416.16,1069
13919,5/5/2024,9796,653.06,853
13193,9/13/2024,312,1286.38,1192
8996,6/3/2024,3219,1517.14,1792
7349,1/9/2024,6457,1020.26,522
2179,3/11/2024,7894,1569.28,808
1161,12/1/2023,9270,1776.72,716
2447,9/4/2024,7058,1099.82,1710
6505,12/24/2023,8778,1766.44,682
6964,10/13/2024,7896,1230.6,1842
112,6/25/2024,4418,1637.7,#N/A
13470,6/22/2024,6053,857.08,1595
9653,10/29/2024,7491,912.94,1786
5974,6/17/2024,7673,931.74,1322
8432,12/5/2023,239,317.72,199
5384,7/23/2024,9108,986.98,1496
13273,6/6/2024,6031,1115.26,1985
7052,1/19/2024,6107,386.52,1360
3327,1/1/2024,4400,807.1,176
14599,11/6/2023,3701,718.88,1305
6676,8/17/2024,8605,772.02,601
2577,9/9/2024,9485,993.68,792
9334,7/4/2024,7651,583.66,38
583,6/19/2024,232,757.82,#N/A
3764,6/16/2024,2540,1443.86,719
2836,12/29/2023,4674,1707.34,1140
10338,2/25/2024,9512,1934.82,1251
3680,2/4/2024,8592,627.92,1445
10084,3/12/2024,4841,1303.8,910
10991,7/16/2024,2806,697.12,1595
9649,7/2/2024,8414,995.76,277
4093,5/12/2024,6806,687.28,1831
7124,9/25/2024,8980,729.68,1986
9406,11/11/2023,8364,1731.18,1289
4787,10/14/2024,1260,230.76,308
3666,8/8/2024,5929,1594.36,1155
3771,3/29/2024,6473,76.96,1084
10732,1/27/2024,7888,809.68,911
13603,3/19/2024,6580,1752.14,943
885,4/21/2024,3884,1658.9,#N/A
3187,5/17/2024,7429,525.32,1107
14000,8/8/2024,2305,1466.42,1751
11091,9/18/2024,7610,1903.36,1485
7725,4/29/2024,744,66.36,563
8122,7/23/2024,7740,210.46,690
4177,10/26/2024,9295,185.68,348
4490,6/24/2024,7461,1822.62,926
5821,3/30/2024,5171,1765.6,142
1294,10/10/2024,4010,1906.36,593
4137,10/1/2024,783,1544.12,1172
4895,2/24/2024,6014,1918.46,1467
8046,9/28/2024,9811,1335.82,32
11038,1/4/2024,8572,389.7,1293
10065,1/11/2024,1607,1927.86,1219
1702,2/5/2024,8786,241.32,1215
440,7/23/2024,4673,198.64,#N/A
1260,5/23/2024,58,884.7,1859
14694,5/3/2024,3542,137.42,562
3054,8/24/2024,1143,63.9,943
3371,6/2/2024,3760,610.9,694
7931,7/27/2024,2025,869.58,895
10517,2/2/2024,7432,43.8,1555
11945,1/18/2024,7764,1484.76,1750
866,11/18/2023,2583,663.34,#N/A
13158,2/21/2024,9893,1710.72,1802
1708,9/28/2024,5957,1881.38,1042
7572,3/11/2024,2292,1017.36,759
13886,9/30/2024,9475,1201.66,293
13628,4/3/2024,5989,121.1,890
9691,10/15/2024,5395,1689.16,1571
2141,12/5/2023,5456,597.32,1773
695,4/9/2024,7024,1783.1,#N/A
12857,12/7/2023,2275,731.98,841
14763,1/5/2024,2975,680.92,120
12812,12/2/2023,3550,1182.92,911
4149,5/7/2024,4034,1473.48,845
429,10/22/2024,176,1001.62,#N/A
2902,10/7/2024,3082,545.66,596
12951,11/25/2023,421,705.02,758
11885,3/16/2024,1891,188.78,1298
9111,12/31/2023,7001,548.74,1151
6357,5/13/2024,9420,1419.88,1118
9518,2/6/2024,6134,610.92,1324
4201,10/9/2024,2247,1831.94,1865
12723,10/24/2024,8547,1760.36,1244
10319,10/30/2024,6521,1412.84,930
1213,2/3/2024,9788,1035.7,1772
4289,7/1/2024,8745,1953.92,1113
11511,7/31/2024,3981,118.74,1057
2028,5/4/2024,5914,1493.16,938
10050,3/6/2024,3249,1610.64,267
2686,10/4/2024,8321,51.08,384
7006,5/19/2024,8798,561.8,111
14523,6/27/2024,2279,453.44,204
8925,3/14/2024,5878,1971.7,1677
3685,6/2/2024,2387,1976.32,682
1272,2/15/2024,3705,307.94,925
3400,9/17/2024,8025,1924.38,1991
13992,1/4/2024,2055,1696.14,175
11683,4/4/2024,7741,1654.08,1867
11376,8/16/2024,1767,1681.54,261
8858,11/9/2023,2023,791.3,1159
13852,12/4/2023,8026,1686.9,711
14231,8/12/2024,1800,922.9,1291
14154,4/13/2024,2232,1816.36,98
12552,11/30/2023,6882,1715.96,1156
14848,9/27/2024,4811,364.72,261
4792,2/23/2024,1952,1455.56,167
2656,7/20/2024,5046,1362.68,1072
7802,11/9/2023,7212,1806.6,720
12098,10/24/2024,3586,1632.44,917
1185,10/5/2024,7043,1854.8,315
6824,11/7/2023,1305,1065.74,872
9557,12/12/2023,8936,608.68,379
1092,3/30/2024,3553,1227.16,174
13244,1/7/2024,748,82.84,1563
8884,12/15/2023,9474,1109.1,888
843,3/26/2024,9463,1569.84,#N/A
5905,10/27/2024,2137,1923.68,1389
10839,10/4/2024,2584,703.1,1190
867,11/19/2023,5824,1264.84,#N/A
2592,4/17/2024,2491,1722.26,1773
5860,1/13/2024,6221,1602.44,1448
690,11/14/2023,8611,1626.12,#N/A
8649,7/10/2024,9601,607.48,1188
7286,3/17/2024,124,659.6,312
6201,8/31/2024,7540,473.68,1044
4742,6/4/2024,8146,1450.84,1645
7835,3/10/2024,3604,1028.82,736
10092,7/31/2024,1292,872.42,225
14376,3/1/2024,1999,794.32,600
789,6/6/2024,8392,395.78,#N/A
14580,12/13/2023,5813,232.18,761
10377,5/26/2024,1850,1257.1,872
12399,10/6/2024,9129,1882.58,999
8519,5/2/2024,5397,47.32,98
14859,8/23/2024,9784,1471.34,1701
10243,12/9/2023,1982,596.7,1617
1044,12/5/2023,4990,1526.92,#N/A
7131,5/31/2024,732,710.28,1587
5516,4/22/2024,3331,1157.32,1067
3889,1/9/2024,508,661.26,1718
3182,6/2/2024,5928,907.22,707
5760,1/7/2024,665,272.54,132
10563,6/16/2024,1725,1922.32,1297
13629,7/4/2024,8345,1591.6,1667
9506,4/15/2024,9425,274.32,470
1544,5/19/2024,8570,513.7,1995
14904,2/21/2024,940,1063.44,670
6268,12/15/2023,5364,1804.48,593
13509,12/23/2023,4424,1121.24,750
8056,9/29/2024,4562,1218.4,157
7712,9/17/2024,7077,1164.88,1528
8672,11/10/2023,9713,1609.9,728
5442,12/27/2023,3739,207.84,1828
1551,10/8/2024,8227,750.5,1471
1761,8/20/2024,1718,1560.64,754
4966,5/21/2024,613,1260.12,1936
13434,3/29/2024,2475,500.42,783
1991,7/22/2024,2930,623.88,1999
3841,5/16/2024,6861,1610.54,888
8096,4/12/2024,8447,239.68,332
4065,5/1/2024,6804,1858.68,822
145,4/17/2024,1268,200.38,#N/A
6832,10/15/2024,454,1110.64,1171
2446,2/29/2024,1949,550.6,1114
710,11/6/2023,2753,186.18,#N/A
250,8/10/2024,6944,1716.7,#N/A
83,2/19/2024,723,1860.5,#N/A
3395,6/24/2024,7813,1173.96,194
10057,6/3/2024,4287,710.8,1066
6504,6/6/2024,5249,963.1,1197
5425,3/5/2024,9516,1901.44,1183
5620,4/5/2024,1602,1278.42,1433
13576,5/21/2024,88,1271.68,1382
11158,11/7/2023,9222,380.94,1770
13342,2/7/2024,7488,1497.58,353
11224,9/12/2024,8968,620.54,1550
14101,2/16/2024,5819,1110.34,850
11530,4/18/2024,9933,1696.22,1301
13246,4/1/2024,1505,406.54,689
8125,2/21/2024,567,402.6,419
14365,8/8/2024,6726,1909.54,1541
9908,4/16/2024,3627,400.12,936
12888,5/30/2024,1845,1385.9,992
9671,4/5/2024,9948,255.76,1660
9577,5/4/2024,7013,1189.04,446
14119,1/29/2024,965,1873.22,1730
5836,10/8/2024,8122,640.58,1888
4110,7/20/2024,5891,1649.82,446
1485,4/24/2024,38,1793.44,1302
1111,2/20/2024,2695,1470.54,#N/A
13806,8/28/2024,7319,906.24,945
11472,7/30/2024,8078,1879.76,1351
12912,1/25/2024,7950,1701.08,1975
2160,7/9/2024,4735,1135.14,1679
3534,11/15/2023,6943,884.62,1469
12916,6/29/2024,61,1012.78,917
56,2/29/2024,8423,973.62,#N/A
13590,11/16/2023,4309,1932.9,473
6996,3/27/2024,2607,1255.14,6
706,12/3/2023,9710,575.16,#N/A
2394,5/23/2024,7766,219.02,7
12621,1/31/2024,3565,106.48,1802
258,1/18/2024,971,1905.54,#N/A
8946,3/24/2024,6931,372.96,1171
5697,1/30/2024,4773,1501.46,883
937,6/19/2024,8243,1127.36,#N/A
3831,9/30/2024,7391,1617.64,1885
8207,9/30/2024,6906,1742.16,1200
10881,3/17/2024,1587,851.28,939
10492,8/13/2024,8476,1096.92,761
5092,12/30/2023,556,140.42,1639
126,9/8/2024,9000,1841.92,#N/A
2650,11/22/2023,2514,1021.2,922
4803,12/28/2023,5519,1910.44,755
9474,1/8/2024,739,1221.92,928
5698,3/11/2024,3991,72.36,335
427,8/1/2024,4963,1238.18,#N/A
9217,2/8/2024,7182,1360.04,1662
8983,3/12/2024,6181,1987.76,504
8482,4/10/2024,7680,1632.86,1362
392,2/20/2024,1914,215,#N/A
2304,8/22/2024,13,1275.84,1847
3852,2/23/2024,8891,669.08,769
3010,1/25/2024,3759,1924.8,1748
2642,10/1/2024,3694,543.2,8
4116,9/2/2024,5899,1304.16,349
6740,4/10/2024,2602,785.88,1407
14398,6/14/2024,9640,111.5,1490
3300,4/27/2024,4370,1408.32,1782
7842,6/18/2024,5055,1991.06,1420
9003,4/14/2024,9258,1860.12,1595
4350,5/30/2024,4088,474.74,1224
8933,7/14/2024,5236,553.78,1924
11838,11/23/2023,7449,1553.26,842
4506,6/10/2024,1913,637.34,708
6162,5/20/2024,5026,1003.02,1202
4728,3/12/2024,9675,947.5,1983
10906,12/1/2023,2335,1192.88,1722
11317,6/15/2024,6233,1734.02,1505
7876,7/18/2024,7744,901.5,1354
6140,2/3/2024,6379,1987.02,41
9100,3/30/2024,4026,1121.94,127
75,3/16/2024,6540,450.46,#N/A
9925,5/28/2024,926,1386.5,935
14242,3/7/2024,4331,1954.3,1494
6498,2/23/2024,3771,1408.1,1804
11450,6/23/2024,2577,1652.1,1744
1163,5/28/2024,491,1273.42,#N/A
10096,10/2/2024,9757,1214.06,1161
10239,12/4/2023,6532,1342.82,1037
2324,8/25/2024,128,1858.92,1760
7237,8/10/2024,6875,149.22,1318
14623,9/12/2024,7321,861.1,1499
14342,9/14/2024,4059,380.06,1178
13231,6/12/2024,1081,739.08,240
8200,12/26/2023,4981,1157.46,1373
3145,11/17/2023,2174,410.8,431
1484,7/9/2024,7465,1355.08,1172
14373,2/26/2024,9409,312.48,439
946,10/7/2024,2641,1670.78,#N/A
9558,12/17/2023,2448,151.3,1480
9801,9/12/2024,1804,636.3,647
5631,12/7/2023,3711,1760.32,732
8507,5/29/2024,2742,576.26,349
162,7/25/2024,8091,1976.78,#N/A
4718,1/3/2024,6930,1223.72,663
10505,7/3/2024,4920,1658.76,972
3159,3/16/2024,1344,1405.44,1245
7768,10/9/2024,7181,1753,567
1870,7/9/2024,7613,980.14,1453
8250,7/8/2024,7954,1434.02,701
2202,7/20/2024,5128,1750.4,668
1585,2/4/2024,3345,423.24,74
1380,12/27/2023,2965,845.38,1433
12964,10/23/2024,3297,737.36,783
12599,3/29/2024,4891,844.26,1271
1324,2/13/2024,4748,1068.5,1199
1055,9/4/2024,4218,56.74,#N/A
1384,11/24/2023,8852,439.48,1376
8299,9/13/2024,8750,711.48,1955
2721,6/28/2024,4420,748.74,1284
12487,2/6/2024,7753,1143.3,1381
7576,11/8/2023,5804,313.98,1458
12239,9/21/2024,6328,457.34,1270
13493,11/21/2023,4320,1153.66,737
8291,12/20/2023,1018,967.24,1458
14624,8/5/2024,918,332.66,1311
13487,5/7/2024,2020,1712.68,1586
6063,1/16/2024,1980,324.18,1639
12138,8/29/2024,556,696.18,1787
294,8/23/2024,8739,395.4,#N/A
3067,9/17/2024,5764,261.1,457
8448,4/25/2024,4095,876.72,585
742,8/27/2024,333,1531.26,#N/A
3932,1/31/2024,6485,1939.46,1708
6630,8/20/2024,4530,1834.34,952
12053,8/15/2024,9523,695.98,282
8130,7/25/2024,8847,1586.82,468
3280,4/18/2024,7838,283.36,847
14210,6/26/2024,5317,560.48,1249
8528,2/29/2024,8651,378.64,1485
4413,5/21/2024,9037,1254.78,1993
10261,8/21/2024,7624,1349.56,1728
12491,6/21/2024,4967,454,1191
105,3/20/2024,1441,1198.26,#N/A
3728,1/14/2024,9333,958.3,1638
14107,6/21/2024,9967,555.62,349
3881,3/2/2024,6008,1135.26,580
14678,10/23/2024,9131,269,586
10600,9/18/2024,8743,594.78,1782
1068,1/6/2024,5520,1905.5,#N/A
3394,11/24/2023,6587,1341.38,323
2011,1/23/2024,8794,1788.2,110
8894,2/5/2024,5358,1544.92,1132
9283,12/2/2023,1868,1710.5,719
9417,6/5/2024,767,1661.32,1816
14877,6/20/2024,7704,1669.06,384
11462,6/12/2024,9151,1005.02,151
9571,7/7/2024,542,1454.34,1692
10723,1/26/2024,4040,1785.42,1560
3222,1/12/2024,8585,1830.84,773
4290,8/6/2024,332,1786.66,33
6777,11/23/2023,4339,1379.86,858
8314,8/20/2024,2849,464.98,928
5999,7/8/2024,8730,585.9,1879
2730,11/19/2023,9969,1628.1,1861
6514,6/27/2024,8818,1603.72,155
1306,8/20/2024,4221,1464.5,1613
9989,11/9/2023,8790,999.38,1221
2106,4/23/2024,5245,396.76,994
3797,3/23/2024,5121,399.18,12
10747,5/20/2024,1235,929.62,556
9475,3/1/2024,7334,773.9,1162
14314,10/8/2024,2195,369.04,1529
7740,7/20/2024,3010,1920.34,61
8885,6/8/2024,3298,1030.08,27
4951,3/22/2024,7884,1918.44,191
12538,11/29/2023,1002,928.52,252
9696,12/3/2023,1773,1057.02,1306
2763,2/13/2024,1756,1539.42,1242
1884,9/29/2024,6431,245.96,232
11845,4/20/2024,3959,1020.02,46
13597,10/7/2024,9314,679.22,301
48,11/18/2023,4312,920.08,#N/A
12799,8/22/2024,2667,284.68,632
5126,3/25/2024,626,1885.88,1061
11559,12/8/2023,3602,1935.18,1378
13302,9/13/2024,807,1392.48,249
8706,9/10/2024,2722,1483.2,31
14776,2/8/2024,3697,280.64,442
8579,9/17/2024,2263,1046.9,1872
3871,10/12/2024,2765,279.04,705
13188,3/22/2024,7429,913.44,1170
3958,12/4/2023,6802,725.06,641
14558,9/21/2024,6844,286.66,656
10837,2/3/2024,8749,701.14,1975
13987,12/24/2023,1530,1173.62,338
883,9/13/2024,2337,1512.84,#N/A
13831,12/3/2023,9877,946.74,1079
14201,6/22/2024,3159,731.18,1027
7240,1/7/2024,5112,1618.02,1941
8245,2/3/2024,2212,1820.62,1130
2537,4/18/2024,6324,478.36,1344
11930,9/3/2024,9330,827.38,1530
10946,4/1/2024,6489,499.84,572
14860,5/24/2024,7620,717,257
7208,10/1/2024,1447,662.52,1373
3463,10/7/2024,2398,481.22,1951
642,1/21/2024,2801,245.22,#N/A
3563,1/8/2024,8349,306.4,1393
6369,6/10/2024,1170,1065.02,293
12648,12/31/2023,2235,612.36,1381
9389,9/28/2024,6796,698.76,693
8920,9/15/2024,3974,1342.22,1886
12086,2/8/2024,6707,1711.86,1004
14047,11/28/2023,386,466.62,751
14990,2/11/2024,4653,873.64,872
8964,7/5/2024,396,555.38,384
3853,4/26/2024,4615,1288.56,475
9064,5/7/2024,8964,151.56,1335
9526,8/4/2024,6072,50.56,1984
10098,7/19/2024,6037,1554.6,105
1587,1/14/2024,4238,736.2,1750
11983,9/15/2024,2887,1559.24,1669
1630,7/26/2024,2625,539.66,347
9486,7/25/2024,7953,505.68,1862
6604,8/22/2024,6064,1885.2,895
2255,3/17/2024,4024,1580.22,459
8439,12/3/2023,7286,1504.04,1425
11792,1/21/2024,113,1325.24,1604
3141,11/6/2023,6069,1793.88,1637
10124,11/28/2023,5673,1384.44,816
14996,2/17/2024,1902,282.1,1268
5972,8/6/2024,4688,1859.12,1072
1115,3/20/2024,6934,1568.84,#N/A
5077,9/4/2024,4752,1305.88,287
7798,1/21/2024,3174,42.06,719
12669,12/11/2023,3807,1972.46,451
7314,10/1/2024,9999,1009.62,1619
2616,2/28/2024,5718,1629.04,386
8683,3/30/2024,5654,69.62,968
2471,5/21/2024,9697,1341.92,1908
5888,2/10/2024,5058,140,1761
8896,2/13/2024,9925,749.44,1631
10428,12/9/2023,1253,991.84,1464
8084,2/11/2024,6707,1130.5,1930
11749,8/27/2024,4141,56.96,1859
164,3/22/2024,882,1877.62,#N/A
11900,10/14/2024,2877,1922.82,1812
2716,9/2/2024,9160,1271.3,503
4512,3/17/2024,4464,945.16,1820
12184,6/19/2024,126,1185.5,1158
1355,6/29/2024,7967,1506.88,#N/A
2612,8/20/2024,288,759.94,1342
11147,7/3/2024,4181,1101.64,383
1001,1/10/2024,6939,1676.1,#N/A
5942,1/31/2024,8304,226.64,633
3664,4/1/2024,9234,367.52,697
4945,12/13/2023,2727,1533.04,465
8336,12/18/2023,9102,48.24,578
